id,item_code,colour,avg_3mo_sale,stock,pending_current,pending_last_month
421031,144-QW,,0,1040,0,0
421032,144-R,BURGUNDY,0,0,0,0
421033,144-R,GREEN,0,0,0,0
421034,144-R,IVORY,198,0,0,195
421035,144-R,M GREEN,0,0,0,0
421036,144-R,PINK,0,0,0,0
421037,144-R,WHITE,22,153,0,0
421038,144-RG,,122,80,0,0
421039,144-RP,,0,19,0,0
421040,144-RR,14,66,30,0,0
421041,144-RW,,0,14,0,0
421042,144-S,BURGUNDY,0,0,0,0
421043,144-S,GREEN,0,0,0,0
421044,144-S,IVORY,270,500,0,0
421045,144-S,M GREEN,0,0,0,0
421046,144-S,PINK,0,0,0,0
421047,144-S,WHITE,1133.67,0,0,130
421048,144-SG,,40,224,0,0
421049,144-SP,,270,0,0,605
421050,144-SR,,1274,0,0,564
421051,144-SW,,0,34,0,0
421052,144-T,BURGUNDY,0,0,0,0
421053,144-T,GREEN,0,0,0,0
421054,144-T,IVORY,352,72,0,0
421055,144-T,M GREEN,0,0,0,0
421056,144-T,PINK,0,0,0,0
421057,144-T,WHITE,882.67,23,0,0
421058,144-U,BURGUNDY,0,0,0,0
421059,144-U,GREEN,0,0,0,0
421060,144-U,IVORY,0,496,0,0
421061,144-U,M GREEN,0,0,0,0
421062,144-U,PINK,0,0,0,0
421063,144-U,WHITE,88,14,0,0
421064,144-UG,,66,55,0,0
421065,144-UP,,0,12,0,0
421066,144-UR,16,132,76,0,0
421067,144-UW,,0,55,0,0
421068,144-V,BURGUNDY,0,0,0,0
421069,144-V,GREEN,0,0,0,0
421070,144-V,IVORY,30,315,0,0
421071,144-V,M GREEN,0,0,0,0
421072,144-V,PINK,0,0,0,0
421073,144-V,WHITE,0,192,0,0
421074,144-VG,,0,28,0,0
421075,144-VP,53,150,52,0,0
421076,144-VR,,90,237,0,0
421077,144-VW,,0,28,0,0
421078,1441,BURGUNDY,0,0,0,0
421079,1441,GREEN,0,0,0,0
421080,1441,IVORY,300,559,0,0
421081,1441,M GREEN,0,0,0,0
421082,1441,PINK,0,0,0,0
421083,1441,WHITE,540.67,972,0,0
421084,145,BLUE,0,57,0,0
421085,145,BURGUNDY,0,0,0,0
421086,145,GREEN,0,0,0,0
421087,145,IVORY,1045,0,0,516
421088,145,M GREEN,0,0,0,0
421089,145,PINK,93.33,0,0,139
421090,145,WHITE,2801.67,0,0,675
421091,145-5E,,0,0,0,0
421092,145-5U,,0,0,0,0
421093,145-A,WHITE,46.67,0,0,128
421094,145-AB,WHITE,0,15,0,0
421095,145-AP,IVORY,40,26,0,0
421096,145-AP,WHITE,0,22,0,0
421097,145-AS,IVORY,40,53,0,0
421098,145-AS,WHITE,63.33,0,0,26
421099,145-B,BURGUNDY,0,0,0,0
421100,145-B,GREEN,0,0,0,0
421101,145-B,IVORY,0,51,0,0
421102,145-B,M GREEN,0,0,0,0
421103,145-B,PINK,0,0,0,0
421104,145-B,WHITE,44,0,0,1
421105,145-C,BURGUNDY,0,0,0,0
421106,145-C,GREEN,0,0,0,0
421107,145-C,IVORY,0,27,0,0
421108,145-C,M GREEN,0,0,0,0
421109,145-C,PINK,0,0,0,0
421110,145-C,WHITE,880,0,0,360
421111,145-D,BURGUNDY,0,0,0,0
421112,145-D,GREEN,0,0,0,0
421113,145-D,IVORY,7.67,159,0,0
421114,145-D,M GREEN,0,0,0,0
421115,145-D,PINK,0,0,0,0
421116,145-D,WHITE,7.67,3,23,0
421117,145-DB,BLACK,38.33,0,0,13
421118,145-DG,10,3.33,32,0,0
421119,145-DP,,0,10,0,0
421120,145-DR,,19.33,40,69,0
421121,145-DW,,0,7,23,0
421122,145-E,BURGUNDY,0,0,0,0
421123,145-E,GREEN,0,0,0,0
421124,145-E,IVORY,0,435,0,0
421125,145-E,M GREEN,0,0,0,0
421126,145-E,PINK,0,0,0,0
421127,145-E,WHITE,14.67,88,0,0
421128,145-EB,IVORY,0,6,0,0
421129,145-EB,WHITE,80,0,0,78
421130,145-H,BURGUNDY,0,0,0,0
421131,145-H,GREEN,0,0,0,0
421132,145-H,IVORY,11.67,22,0,0
421133,145-H,M GREEN,0,0,0,0
421134,145-H,PINK,0,0,0,0
421135,145-H,WHITE,220,234,0,0
421136,145-HG,,0,55,0,0
421137,145-HP,,0,242,0,0
421138,145-HR,,1.67,153,0,0
421139,145-HW,,0,65,0,0
421140,145-I,IVORY,7.67,5,0,0
421141,145-I,WHITE,7.67,82,0,0
421142,145-IG,,7.67,22,0,0
421143,145-IP,,0,0,0,0
421144,145-IR,,0,0,0,0
421145,145-IW,,0,0,0,0
421146,145-K,WHITE,40,23,0,0
421147,145-L,WHITE,0,5,0,0
421148,145-LG,,0,0,0,0
421149,145-LP,,0,0,0,0
421150,145-LR,,0,6,0,0
421151,145-LS,WHITE,11.67,0,0,6
421152,145-LSB,BLUE,0,0,0,241
421153,145-LW,,0,0,0,0
421154,145-N,IVORY,0,47,0,0
421155,145-N,WHITE,46.67,0,0,140
421156,145-NB,,23.33,47,0,0
421157,145-NG,,18.33,14,0,0
421158,145-NP,,0,35,0,0
421159,145-NR,,35,347,0,0
421160,145-NW,,11.67,20,0,0
421161,145-O,BURGUNDY,0,0,0,0
421162,145-O,GREEN,0,0,0,0
421163,145-O,IVORY,20,255,0,0
421164,145-O,M GREEN,0,0,0,0
421165,145-O,PINK,0,0,0,0
421166,145-O,WHITE,420,0,0,165
421167,145-P,BURGUNDY,0,0,0,0
421168,145-P,GREEN,0,0,0,0
421169,145-P,IVORY,50,1,0,0
421170,145-P,M GREEN,0,0,0,0
421171,145-P,PINK,0,0,0,0
421172,145-P,WHITE,74.67,0,0,142
421173,145-PR,,0,0,0,0
421174,145-Q,BURGUNDY,0,0,0,0
421175,145-Q,GREEN,0,0,0,0
421176,145-Q,IVORY,35.67,413,0,0
421177,145-Q,M GREEN,0,0,0,0
421178,145-Q,PINK,0,0,0,0
421179,145-Q,WHITE,15.33,34,0,0
421180,145-QAB,,7.67,16,0,0
421181,145-QG,,7.67,12,0,0
421182,145-QP,,23,12,0,0
421183,145-QR,9,92,2,0,0
421184,145-QW,,0,0,0,0
421185,145-R,BURGUNDY,0,0,0,0
421186,145-R,GREEN,0,0,0,0
421187,145-R,IVORY,0,106,0,0
421188,145-R,M GREEN,0,0,0,0
421189,145-R,PINK,0,0,0,0
421190,145-R,WHITE,0,6,0,0
421191,145-RG,,7.67,0,0,0
421192,145-RP,,0,0,0,0
421193,145-RR,,15.33,0,0,23
421194,145-RW,,0,8,0,0
421195,145-S,BURGUNDY,0,0,0,0
421196,145-S,GREEN,0,0,0,0
421197,145-S,IVORY,43.33,34,0,0
421198,145-S,M GREEN,0,0,0,0
421199,145-S,PINK,0,0,0,0
421200,145-S,WHITE,80,4,0,0
421201,145-SG,,10,1,0,0
421202,145-SP,,0,235,0,0
421203,145-SR,,210,0,0,93
421204,145-SW,,0,67,0,0
421205,145-U,BURGUNDY,0,0,0,0
421206,145-U,GREEN,0,0,0,0
421207,145-U,IVORY,0,82,0,0
421208,145-U,M GREEN,0,0,0,0
421209,145-U,PINK,0,0,0,0
421210,145-U,WHITE,38.33,13,0,0
421211,145-UG,,0,5,0,0
421212,145-UP,,0,0,0,0
421213,145-UR,17,15.33,15,0,0
421214,145-UW,,0,0,0,0
421215,145-V,BURGUNDY,0,0,0,0
421216,145-V,GREEN,0,0,0,0
421217,145-V,IVORY,10,0,0,0
421218,145-V,M GREEN,0,0,0,0
421219,145-V,PINK,0,0,0,0
421220,145-V,WHITE,0,195,0,0
421221,145-VG,,0,17,0,0
421222,145-VP,,0,0,0,0
421223,145-VR,,20,28,0,0
421224,145-VW,,0,56,0,0
421225,1451,BURGUNDY,0,0,0,0
421226,1451,GREEN,0,0,0,0
421227,1451,IVORY,105,0,0,55
421228,1451,M GREEN,0,0,0,0
421229,1451,PINK,0,0,0,0
421230,1451,WHITE,105,0,0,23
421231,146,BURGUNDY,0,0,0,0
421232,146,GREEN,0,0,0,0
421233,146,IVORY,76,138,0,0
421234,146,M GREEN,0,0,0,0
421235,146,PINK,0,0,0,0
421236,146,WHITE,13.33,453,0,0
421237,146-A,WHITE,0,39,0,0
421238,146-AB,,0,0,0,0
421239,146-B,BURGUNDY,0,0,0,0
421240,146-B,GREEN,0,0,0,0
421241,146-B,IVORY,0,21,0,0
421242,146-B,IVORY,0,21,0,0
421243,146-B,M GREEN,0,0,0,0
421244,146-B,PINK,0,0,0,0
421245,146-B,WHITE,0,145,0,0
421246,146-B,WHITE,0,145,0,0
421247,146-BO,BURGUNDY,0,0,0,0
421248,146-BO,GREEN,0,0,0,0
421249,146-BO,IVORY,0,0,0,0
421250,146-BO,M GREEN,0,0,0,0
421251,146-BO,PINK,0,0,0,0
421252,146-BO,WHITE,0,63,0,0
421253,146-BO,WHITE,0,63,0,0
421254,146-BP,BURGUNDY,0,0,0,0
421255,146-BP,GREEN,0,0,0,0
421256,146-BP,IVORY,0,0,0,0
421257,146-BP,M GREEN,0,0,0,0
421258,146-BP,PINK,0,0,0,0
421259,146-BP,WHITE,0,0,0,0
421260,146-C,BURGUNDY,0,0,0,0
421261,146-C,GREEN,0,0,0,0
421262,146-C,IVORY,0,0,0,0
421263,146-C,M GREEN,0,0,0,0
421264,146-C,PINK,0,0,0,0
421265,146-C,WHITE,21.33,10,0,0
421266,146-DB,WHITE,0,0,0,0
421267,146-E,BURGUNDY,0,0,0,0
421268,146-E,GREEN,0,0,0,0
421269,146-E,IVORY,0,158,0,0
421270,146-E,M GREEN,0,0,0,0
421271,146-E,PINK,0,0,0,0
421272,146-E,WHITE,0,37,0,0
421273,146-H,BURGUNDY,0,0,0,0
421274,146-H,GREEN,0,0,0,0
421275,146-H,IVORY,0,0,0,0
421276,146-H,M GREEN,0,0,0,0
421277,146-H,PINK,0,0,0,0
421278,146-H,WHITE,0,70,0,0
421279,146-HB,,0,0,0,0
421280,146-HB,WHITE,0,0,0,0
421281,146-HB,WHITE,0,0,0,0
421282,146-HG,,0,0,0,0
421283,146-HP,,0,0,0,0
421284,146-HR,,0,0,0,0
421285,146-HW,,0,58,0,0
421286,146-K,WHITE,0,0,0,0
421287,146-LS,,0,0,0,0
421288,146-LSB,BLUE,0,0,0,0
421289,146-O,BURGUNDY,0,0,0,0
421290,146-O,GREEN,0,0,0,0
421291,146-O,IVORY,0,92,0,0
421292,146-O,M GREEN,0,0,0,0
421293,146-O,PINK,0,0,0,0
421294,146-O,WHITE,21.33,62,0,0
421295,146-P,BURGUNDY,0,0,0,0
421296,146-P,GREEN,0,0,0,0
421297,146-P,IVORY,0,0,0,0
421298,146-P,M GREEN,0,0,0,0
421299,146-P,PINK,0,0,0,0
421300,146-P,WHITE,0,0,0,0
421301,146-Q,IVORY,0,0,0,0
421302,1461,BURGUNDY,0,0,0,0
421303,1461,GREEN,0,0,0,0
421304,1461,IVORY,0,112,0,0
421305,1461,M GREEN,0,0,0,0
421306,1461,PINK,0,0,0,0
421307,1461,WHITE,0,100,0,0
421308,147,BURGUNDY,0,0,0,0
421309,147,GREEN,0,0,0,0
421310,147,IVORY,3178.67,0,0,3425
421311,147,M GREEN,0,0,0,0
421312,147,PINK,0,0,0,0
421313,147,WHITE,2835,0,0,1042
421314,147-7E,,0,0,0,0
421315,147-A,WHITE,10,50,0,0
421316,147-AB,,0,0,0,0
421317,147-ABQ,,0,0,0,0
421318,147-AP,IVORY,90,28,0,0
421319,147-AQ,WHITE,0,9,0,0
421320,147-AS,IVORY,170,0,0,15
421321,147-AS,WHITE,14,0,0,28
421322,147-B,BURGUNDY,0,0,0,0
421323,147-B,GREEN,0,0,0,0
421324,147-B,IVORY,40,40,0,0
421325,147-B,M GREEN,0,0,0,0
421326,147-B,PINK,0,0,0,0
421327,147-B,WHITE,170,0,0,27
421328,147-BB,,0,0,0,0
421329,147-BP,BURGUNDY,0,0,0,0
421330,147-BP,GREEN,0,0,0,0
421331,147-BP,IVORY,0,0,0,0
421332,147-BP,M GREEN,0,0,0,0
421333,147-BP,PINK,0,0,0,0
421334,147-BP,WHITE,0,0,0,0
421335,147-C,BURGUNDY,0,0,0,0
421336,147-C,GREEN,0,0,0,0
421337,147-C,IVORY,0,30,0,0
421338,147-C,M GREEN,0,0,0,0
421339,147-C,PINK,0,0,0,0
421340,147-C,WHITE,670,0,0,478
421341,147-CQ,BURGUNDY,0,0,0,0
421342,147-CQ,GREEN,0,0,0,0
421343,147-CQ,IVORY,0,50,0,0
421344,147-CQ,M GREEN,0,0,0,0
421345,147-CQ,PINK,0,0,0,0
421346,147-CQ,WHITE,30,2,0,0
421347,147-D,IVORY,40,0,0,21
421348,147-D,WHITE,71,29,30,0
421349,147-DB,BLACK,140,0,0,161
421350,147-DG,,0,0,0,0
421351,147-DP,,12,123,0,0
421352,147-DR,,170,0,270,72
421353,147-DW,,0,0,30,0
421354,147-E,BURGUNDY,0,0,0,0
421355,147-E,GREEN,0,0,0,0
421356,147-E,IVORY,0,98,0,0
421357,147-E,M GREEN,0,0,0,0
421358,147-E,PINK,0,0,0,0
421359,147-E,WHITE,0.33,104,0,0
421360,147-EB,IVORY,0,43,0,0
421361,147-EB,WHITE,70,0,0,119
421362,147-EQ,BURGUNDY,0,0,0,0
421363,147-EQ,GREEN,0,0,0,0
421364,147-EQ,IVORY,0,0,0,0
421365,147-EQ,M GREEN,0,0,0,0
421366,147-EQ,PINK,0,0,0,0
421367,147-EQ,WHITE,0,0,0,0
421368,147-H,BURGUNDY,0,0,0,0
421369,147-H,GREEN,0,0,0,0
421370,147-H,IVORY,0,45,0,0
421371,147-H,M GREEN,0,0,0,0
421372,147-H,PINK,0,0,0,0
421373,147-H,WHITE,130,0,0,107
421374,147-HG,,10,19,0,0
421375,147-HP,,0,43,0,0
421376,147-HQ,,0,0,0,0
421377,147-HQ,WHITE,0,4,0,0
421378,147-HQG,,0,0,0,0
421379,147-HQP,,0,0,0,0
421380,147-HQR,,0,33,0,0
421381,147-HQW,,0,46,0,0
421382,147-HR,,13.33,20,0,0
421383,147-HW,,10,0,0,18
421384,147-I,IVORY,40,165,0,0
421385,147-I,WHITE,0,121,0,0
421386,147-IG,,0,47,0,0
421387,147-IP,,0,3,0,0
421388,147-IQ,IVORY,0,4,0,0
421389,147-IQ,WHITE,0,9,0,0
421390,147-IQG,,0,0,0,0
421391,147-IQP,,0,0,0,0
421392,147-IQR,,0,37,0,0
421393,147-IQW,,0,0,0,0
421394,147-IR,,40,5,0,0
421395,147-IW,,0,0,0,0
421396,147-K,WHITE,0,0,0,0
421397,147-KQ,WHITE,0,0,0,0
421398,147-L,IVORY,0,4,0,0
421399,147-L,WHITE,0,7,0,0
421400,147-LG,,0,0,0,0
421401,147-LP,,0,0,0,0
421402,147-LQ,WHITE,0,47,0,0
421403,147-LQG,,0,0,0,0
421404,147-LQP,,0,0,0,0
421405,147-LQR,,0,0,0,0
421406,147-LQW,,10,30,0,0
421407,147-LR,,0,21,0,0
421408,147-LS,WHITE,0,20,0,0
421409,147-LSB,BLUE,0,0,0,328
421410,147-LSQ,,0,0,0,0
421411,147-LSQB,BLUE,0,0,0,41
421412,147-LW,,0,23,0,0
421413,147-O,BURGUNDY,0,0,0,0
421414,147-O,GREEN,0,0,0,0
421415,147-O,IVORY,70,20,0,0
421416,147-O,M GREEN,0,0,0,0
421417,147-O,PINK,0,0,0,0
421418,147-O,WHITE,253.33,0,0,46
421419,147-OSQ,BURGUNDY,0,0,0,0
421420,147-OSQ,GREEN,0,0,0,0
421421,147-OSQ,IVORY,0,34,0,0
421422,147-OSQ,M GREEN,0,0,0,0
421423,147-OSQ,PINK,0,0,0,0
421424,147-OSQ,WHITE,0,7,0,0
421425,147-P,BURGUNDY,0,0,0,0
421426,147-P,GREEN,0,0,0,0
421427,147-P,IVORY,50,52,0,0
421428,147-P,M GREEN,0,0,0,0
421429,147-P,PINK,0,0,0,0
421430,147-P,WHITE,20,61,0,0
421431,147-PQ,BURGUNDY,0,0,0,0
421432,147-PQ,GREEN,0,0,0,0
421433,147-PQ,IVORY,0,71,0,0
421434,147-PQ,M GREEN,0,0,0,0
421435,147-PQ,PINK,0,0,0,0
421436,147-PQ,WHITE,4,25,0,0
421437,147-PR,,0,0,0,0
421438,147-R,BURGUNDY,0,0,0,0
421439,147-R,GREEN,0,0,0,0
421440,147-R,IVORY,50,10,0,0
421441,147-R,M GREEN,0,0,0,0
421442,147-R,PINK,0,0,0,0
421443,147-R,WHITE,10,30,0,0
421444,147-RG,,34,15,0,0
421445,147-RP,,0,34,0,0
421446,147-RQ,,0,0,0,0
421447,147-RQ,IVORY,0,56,0,0
421448,147-RQ,WHITE,0,39,0,0
421449,147-RQG,,0,33,0,0
421450,147-RQP,,0,4,0,0
421451,147-RQR,,0,19,0,0
421452,147-RQW,,0,0,0,0
421453,147-RR,,10,3,0,0
421454,147-RW,,0,6,0,0
421455,147-S,IVORY,70,39,0,0
421456,147-S,WHITE,120,4,0,0
421457,147-SG,,0,260,0,0
421458,147-SP,,0,134,0,0
421459,147-SQ,BURGUNDY,0,0,0,0
421460,147-SQ,GREEN,0,0,0,0
421461,147-SQ,IVORY,10,5,0,0
421462,147-SQ,M GREEN,0,0,0,0
421463,147-SQ,PINK,0,0,0,0
421464,147-SQ,WHITE,43.33,15,0,0
421465,147-SR,,321,0,0,448
421466,147-SW,,0,45,0,0
421467,147-V,BURGUNDY,0,0,0,0
421468,147-V,GREEN,0,0,0,0
421469,147-V,IVORY,10,6,0,0
421470,147-V,M GREEN,0,0,0,0
421471,147-V,PINK,0,0,0,0
421472,147-V,WHITE,0,72,0,0
421473,147-VG,,0,19,0,0
421474,147-VP,,0,30,0,0
421475,147-VR,,20,36,0,0
421476,147-VW,,0,11,0,0
421477,1471,BURGUNDY,0,0,0,0
421478,1471,GREEN,0,0,0,0
421479,1471,IVORY,0,80,0,0
421480,1471,M GREEN,0,0,0,0
421481,1471,PINK,0,0,0,0
421482,1471,WHITE,40,22,0,0
421483,1471-Q,BURGUNDY,0,0,0,0
421484,1471-Q,GREEN,0,0,0,0
421485,1471-Q,IVORY,0,0,0,0
421486,1471-Q,M GREEN,0,0,0,0
421487,1471-Q,PINK,0,0,0,0
421488,1471-Q,WHITE,0,0,0,0
421489,148,BURGUNDY,0,0,0,0
421490,148,GREEN,0,0,0,0
421491,148,IVORY,0,231,0,0
421492,148,M GREEN,0,0,0,0
421493,148,PINK,0,0,0,0
421494,148,WHITE,21.33,0,0,0
421495,148-A,WHITE,0,0,0,0
421496,148-AB,,0,0,0,0
421497,148-B,BURGUNDY,0,0,0,0
421498,148-B,GREEN,0,0,0,0
421499,148-B,IVORY,0,25,0,0
421500,148-B,IVORY,0,25,0,0
421501,148-B,M GREEN,0,0,0,0
421502,148-B,PINK,0,0,0,0
421503,148-B,WHITE,0,123,0,0
421504,148-B,WHITE,0,123,0,0
421505,148-BO,BURGUNDY,0,0,0,0
421506,148-BO,GREEN,0,0,0,0
421507,148-BO,IVORY,0,0,0,0
421508,148-BO,M GREEN,0,0,0,0
421509,148-BO,PINK,0,0,0,0
421510,148-BO,WHITE,0,7,0,0
421511,148-BO,WHITE,0,7,0,0
421512,148-BP,BURGUNDY,0,0,0,0
421513,148-BP,GREEN,0,0,0,0
421514,148-BP,IVORY,0,0,0,0
421515,148-BP,M GREEN,0,0,0,0
421516,148-BP,PINK,0,0,0,0
421517,148-BP,WHITE,0,0,0,0
421518,148-C,,0,0,0,0
421519,148-DB,WHITE,0,0,0,0
421520,148-H,BURGUNDY,0,0,0,0
421521,148-H,GREEN,0,0,0,0
421522,148-H,IVORY,0,71,0,0
421523,148-H,M GREEN,0,0,0,0
421524,148-H,PINK,0,0,0,0
421525,148-H,WHITE,0,26,0,0
421526,148-HB,,0,0,0,0
421527,148-HB,WHITE,0,5,0,0
421528,148-HB,WHITE,0,5,0,0
421529,148-HG,,0,11,0,0
421530,148-HP,,0,0,0,0
421531,148-HR,,0,0,0,0
421532,148-HW,,0,12,0,0
421533,148-LS,,0,0,0,0
421534,148-LSB,BLUE,0,0,0,0
421535,148-O,BURGUNDY,0,0,0,0
421536,148-O,GREEN,0,0,0,0
421537,148-O,IVORY,0,0,0,0
421538,148-O,M GREEN,0,0,0,0
421539,148-O,PINK,0,0,0,0
421540,148-O,WHITE,0,9,0,0
421541,148-P,BURGUNDY,0,0,0,0
421542,148-P,GREEN,0,0,0,0
421543,148-P,IVORY,0,0,0,0
421544,148-P,M GREEN,0,0,0,0
421545,148-P,PINK,0,0,0,0
421546,148-P,WHITE,0,0,0,0
421547,148-Q,IVORY,0,65,0,0
421548,1481,BURGUNDY,0,0,0,0
421549,1481,GREEN,0,0,0,0
421550,1481,IVORY,0,162,0,0
421551,1481,M GREEN,0,0,0,0
421552,1481,PINK,0,0,0,0
421553,1481,WHITE,42.67,306,0,0
421554,149-A,IVORY,0,120,0,0
421555,149-A,WHITE,0,19,0,0
421556,149-AB,,0,0,0,0
421557,149-AP,IVORY,22,59,0,66
421558,149-AS,IVORY,0,63,0,0
421559,149-AS,WHITE,0,49,0,0
421560,149-B,BURGUNDY,0,0,0,0
421561,149-B,GREEN,0,0,0,0
421562,149-B,IVORY,0,55,0,0
421563,149-B,M GREEN,0,0,0,0
421564,149-B,PINK,0,0,0,0
421565,149-B,WHITE,0,52,0,0
421566,149-E,IVORY,0,122,0,0
421567,149-E,WHITE,0,117,0,0
421568,149-EB,IVORY,0,68,0,0
421569,149-EB,WHITE,198,0,0,370
421570,149-LS,,0,91,0,0
421571,149-LSB,BLUE,0,72,0,478
421572,149-N,BURGUNDY,0,0,0,0
421573,149-N,GREEN,0,0,0,0
421574,149-N,IVORY,680,98,0,0
421575,149-N,M GREEN,0,0,0,0
421576,149-N,PINK,0,0,0,0
421577,149-N,WHITE,970,0,0,126
421578,149-NP,BURGUNDY,0,0,0,0
421579,149-NP,GREEN,0,0,0,0
421580,149-NP,IVORY,3.33,17,0,0
421581,149-NP,M GREEN,0,0,0,0
421582,149-NP,PINK,0,0,0,0
421583,149-NP,WHITE,43.33,19,0,0
421584,149-O,BURGUNDY,0,0,0,0
421585,149-O,GREEN,0,0,0,0
421586,149-O,IVORY,270,10,0,0
421587,149-O,M GREEN,0,0,0,0
421588,149-O,PINK,0,0,0,0
421589,149-O,WHITE,130.33,0,0,26
421590,149-S,BURGUNDY,0,0,0,0
421591,149-S,GREEN,0,0,0,0
421592,149-S,IVORY,88,24,0,0
421593,149-S,M GREEN,0,0,0,0
421594,149-S,PINK,0,0,0,0
421595,149-S,WHITE,88,0,0,93
421596,149-SG,,22,43,0,0
421597,149-SP,,110,0,0,160
421598,149-SR,,68,0,0,64
421599,149-SW,,0,186,0,0
421600,149-V,BURGUNDY,0,0,0,0
421601,149-V,GREEN,0,0,0,0
421602,149-V,IVORY,0,137,0,0
421603,149-V,M GREEN,0,0,0,0
421604,149-V,PINK,0,0,0,0
421605,149-V,WHITE,0,20,0,0
421606,149-VG,,0,25,0,0
421607,149-VP,112,88,21,0,0
421608,149-VR,,0,198,0,0
421609,149-VW,,0,33,0,0
421610,1491,BURGUNDY,0,0,0,0
421611,1491,GREEN,0,0,0,0
421612,1491,IVORY,120,8,0,0
421613,1491,M GREEN,0,0,0,0
421614,1491,PINK,0,0,0,0
421615,1491,WHITE,250,0,0,110
421616,1491-C,BURGUNDY,0,0,0,0
421617,1491-C,GREEN,0,0,0,0
421618,1491-C,IVORY,0,109,0,0
421619,1491-C,M GREEN,0,0,0,0
421620,1491-C,PINK,0,0,0,0
421621,1491-C,WHITE,980,0,0,798
421622,1491-H,BURGUNDY,0,0,0,0
421623,1491-H,GREEN,0,0,0,0
421624,1491-H,IVORY,100,0,0,90
421625,1491-H,M GREEN,0,0,0,0
421626,1491-H,PINK,0,0,0,0
421627,1491-H,WHITE,490,106,0,0
421628,1491-HG,,0,54,0,0
421629,1491-HP,,0,76,0,0
421630,1491-HR,,0,311,0,0
421631,1491-HW,,0,50,0,0
421632,1491-K,WHITE,440,0,0,270
421633,150,BURGUNDY,0,0,0,0
421634,150,GREEN,0,0,0,0
421635,150,IVORY,46.67,18,0,0
421636,150,M GREEN,0,0,0,0
421637,150,PINK,0,0,0,0
421638,150,WHITE,85.33,0,0,39
421639,150-A,WHITE,0,8,0,0
421640,150-AB,,0,0,0,0
421641,150-C,BURGUNDY,0,0,0,0
421642,150-C,GREEN,0,0,0,0
421643,150-C,IVORY,0,0,0,0
421644,150-C,M GREEN,0,0,0,0
421645,150-C,PINK,0,0,0,0
421646,150-C,WHITE,9.33,22,0,0
421647,150-D,WHITE,0,13,14,0
421648,150-DB,BLACK,9.33,6,0,0
421649,150-DG,,0,0,0,0
421650,150-DP,,0,0,0,0
421651,150-DR,,4.67,12,0,0
421652,150-DW,,0,0,14,0
421653,150-E,BURGUNDY,0,0,0,0
421654,150-E,GREEN,0,0,0,0
421655,150-E,IVORY,0,0,0,0
421656,150-E,M GREEN,0,0,0,0
421657,150-E,PINK,0,0,0,0
421658,150-E,WHITE,0.67,31,0,0
421659,150-H,BURGUNDY,0,0,0,0
421660,150-H,GREEN,0,0,0,0
421661,150-H,IVORY,0,0,0,0
421662,150-H,M GREEN,0,0,0,0
421663,150-H,PINK,0,0,0,0
421664,150-H,WHITE,9.33,2,0,0
421665,150-HG,,0,0,0,0
421666,150-HP,,0,0,0,0
421667,150-HR,,0,0,0,0
421668,150-HW,,0,26,0,0
421669,150-I,IVORY,0,40,0,0
421670,150-I,WHITE,4.67,4,0,0
421671,150-IG,,0,0,0,0
421672,150-IP,,0,0,0,0
421673,150-IR,,0,12,0,0
421674,150-IW,,0,0,0,0
421675,150-K,WHITE,0,0,0,0
421676,150-LS,,0,0,0,0
421677,150-LSB,BLUE,0,0,0,0
421678,150-O,BURGUNDY,0,0,0,0
421679,150-O,GREEN,0,0,0,0
421680,150-O,IVORY,0,53,0,0
421681,150-O,M GREEN,0,0,0,0
421682,150-O,PINK,0,0,0,0
421683,150-O,WHITE,0,32,0,0
421684,150-P,BURGUNDY,0,0,0,0
421685,150-P,GREEN,0,0,0,0
421686,150-P,IVORY,0,0,0,0
421687,150-P,M GREEN,0,0,0,0
421688,150-P,PINK,0,0,0,0
421689,150-P,WHITE,0,6,0,0
421690,150-Q,IVORY,9.33,3,0,0
421691,150-Q,WHITE,9.67,40,0,0
421692,150-QG,,0,6,0,0
421693,150-QP,,0,0,0,0
421694,150-QR,,9.33,5,0,0
421695,150-QW,,0,0,0,0
421696,150-R,IVORY,0,18,0,0
421697,150-R,WHITE,0,4,0,0
421698,150-RG,,4,13,0,0
421699,150-RP,,0,0,0,0
421700,150-RR,,0,6,0,0
421701,150-RW,,0,0,0,0
421702,150-U,WHITE,9.33,19,0,0
421703,150-UG,,0,0,0,0
421704,150-UP,,0,0,0,0
421705,150-UR,,0,23,0,0
421706,150-UW,,4.67,9,0,0
421707,1501,BURGUNDY,0,0,0,0
421708,1501,GREEN,0,0,0,0
421709,1501,IVORY,0,0,0,0
421710,1501,M GREEN,0,0,0,0
421711,1501,PINK,0,0,0,0
421712,1501,WHITE,0,0,0,0
421713,151,GOLD,13220,0,140,0
421714,151-S,GOLD,3625,0,0,1972
421715,151L,,0,0,0,0
421716,152,GOLD,8902,0,66,0
421717,153,GOLD,7090.33,0,0,0
421718,153-S,,0,0,0,0
421719,153-S,GOLD,478.33,2919,0,0
421720,154,GOLD,659,0,0,0
421721,155,GOLD,958,0,0,0
421722,156,GOLD,1150.33,0,0,0
421723,161,GOLD,959.67,10466,0,0
421724,162,GOLD,104,8374,0,0
421725,163,,136.33,0,0,0
421726,163,GOLD,21,0,0,3831
421727,164,GOLD,0,0,0,81
421728,165,,16,0,0,0
421729,165,GOLD,3.33,0,0,638
421730,166,GOLD,35,0,0,723
421731,167,,437.33,0,0,0
