id,month,week_closed,daily_capacity,working_days_per_week,produced_to_date,new_orders_qty,original_month_total,revised_month_total,unfulfillable_qty,week_stats_json,warnings_json,created_at,segment,as_of_date,note,plan_run_id,fingerprint,categories_json,working_days_remaining,pinned,frozen_plan_grand_max,effective_from
60,2026-07,3,31826,6,530264,0,512569.34,752803.3,50749.3,"[{""lag"":168557.3,""week"":1,""status"":""closed"",""capacity"":190956,""produced"":232385,""released"":400942.3,""weekLabel"":""W1"",""loadFactor"":2.1,""workingDays"":6},{""lag"":2452.69,""week"":2,""status"":""closed"",""capacity"":190956,""produced"":38090,""released"":40542.69,""weekLabel"":""W2"",""loadFactor"":0.21,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":190956,""produced"":90028,""released"":59525.63,""weekLabel"":""W3"",""loadFactor"":0.31,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":190956,""produced"":0,""released"":9462.71,""weekLabel"":""W4"",""loadFactor"":0.9,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":232385,""message"":""W1: produced 232,385 vs released 400,942 — 42.04% shortfall"",""severity"":""high"",""threshold"":400942.3},{""code"":""WEEK_LAG"",""value"":38090,""message"":""W2: produced 38,090 vs released 40,543 — 6.05% shortfall"",""severity"":""medium"",""threshold"":40542.69},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""120-R/IVORY"",""120-W/WHITE"",""121-K/WHITE"",""121-LSFB/BLUE"",""123-LSFB/BLUE"",""124-C/WHITE"",""125-O/IVORY"",""125-O/WHITE"",""127-O/WHITE"",""129-AS/WHITE""],""value"":50749.3,""message"":""50,749 pcs cannot be produced this month — 80 items deferred"",""severity"":""critical""},{""code"":""PLAN_DRIFT"",""value"":752803.3,""message"":""Revised month total 752,803 vs original 512,569 — 46.87% drift"",""severity"":""high"",""threshold"":512569.33}]",2026-08-05T10:06:08.898Z,PTMT,2026-08-05,As of 05/08/26,,,,,false,,2026-08-05
61,2026-07,3,84626,6,1543688,0,1953418.1,2246064.8,240141.6,"[{""lag"":530997.4,""week"":1,""status"":""closed"",""capacity"":507756,""produced"":1313673,""released"":1844670.4,""weekLabel"":""W1"",""loadFactor"":3.63,""workingDays"":6},{""lag"":0,""week"":2,""status"":""closed"",""capacity"":507756,""produced"":12978,""released"":11493.5,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":507756,""produced"":167202,""released"":75458.2,""weekLabel"":""W3"",""loadFactor"":0.15,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":507756,""produced"":0,""released"":21796,""weekLabel"":""W4"",""loadFactor"":0.91,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1313673,""message"":""W1: produced 1,313,673 vs released 1,844,670 — 28.79% shortfall"",""severity"":""medium"",""threshold"":1844670.4},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""C53/"",""S4/"",""S3/"",""U53/"",""U43/"",""U52/"",""U51/"",""U42/"",""U526/"",""U521/""],""value"":240141.6,""message"":""240,142 pcs cannot be produced this month — 44 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/""],""message"":""3 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""},{""code"":""PLAN_DRIFT"",""value"":2246064.8,""message"":""Revised month total 2,246,065 vs original 1,953,418 — 14.98% drift"",""severity"":""medium"",""threshold"":1953418.1}]",2026-08-05T10:07:01.192Z,Plumbing,2026-08-05,As of 05/08/26,,,,,false,,2026-08-05
62,2026-07,3,84626,6,1543688,0,1953418.1,2246064.8,240141.6,"[{""lag"":530997.4,""week"":1,""status"":""closed"",""capacity"":507756,""produced"":1313673,""released"":1844670.4,""weekLabel"":""W1"",""loadFactor"":3.63,""workingDays"":6},{""lag"":0,""week"":2,""status"":""closed"",""capacity"":507756,""produced"":12978,""released"":11493.5,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":507756,""produced"":167202,""released"":75458.2,""weekLabel"":""W3"",""loadFactor"":0.15,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":507756,""produced"":0,""released"":21796,""weekLabel"":""W4"",""loadFactor"":0.91,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1313673,""message"":""W1: produced 1,313,673 vs released 1,844,670 — 28.79% shortfall"",""severity"":""medium"",""threshold"":1844670.4},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""C53/"",""S4/"",""S3/"",""U53/"",""U43/"",""U52/"",""U51/"",""U42/"",""U526/"",""U521/""],""value"":240141.6,""message"":""240,142 pcs cannot be produced this month — 44 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/""],""message"":""3 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""},{""code"":""PLAN_DRIFT"",""value"":2246064.8,""message"":""Revised month total 2,246,065 vs original 1,953,418 — 14.98% drift"",""severity"":""medium"",""threshold"":1953418.1}]",2026-08-05T10:07:28.002Z,Plumbing,2026-08-05,As of 05/08/26,,,,,false,,2026-08-05
63,2026-07,3,31826,6,530264,0,512569.34,752803.3,50749.3,"[{""lag"":168557.3,""week"":1,""status"":""closed"",""capacity"":190956,""produced"":232385,""released"":400942.3,""weekLabel"":""W1"",""loadFactor"":2.1,""workingDays"":6},{""lag"":2452.69,""week"":2,""status"":""closed"",""capacity"":190956,""produced"":38090,""released"":40542.69,""weekLabel"":""W2"",""loadFactor"":0.21,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":190956,""produced"":90028,""released"":59525.63,""weekLabel"":""W3"",""loadFactor"":0.31,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":190956,""produced"":0,""released"":9462.71,""weekLabel"":""W4"",""loadFactor"":0.9,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":232385,""message"":""W1: produced 232,385 vs released 400,942 — 42.04% shortfall"",""severity"":""high"",""threshold"":400942.3},{""code"":""WEEK_LAG"",""value"":38090,""message"":""W2: produced 38,090 vs released 40,543 — 6.05% shortfall"",""severity"":""medium"",""threshold"":40542.69},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""120-R/IVORY"",""120-W/WHITE"",""121-K/WHITE"",""121-LSFB/BLUE"",""123-LSFB/BLUE"",""124-C/WHITE"",""125-O/IVORY"",""125-O/WHITE"",""127-O/WHITE"",""129-AS/WHITE""],""value"":50749.3,""message"":""50,749 pcs cannot be produced this month — 80 items deferred"",""severity"":""critical""},{""code"":""PLAN_DRIFT"",""value"":752803.3,""message"":""Revised month total 752,803 vs original 512,569 — 46.87% drift"",""severity"":""high"",""threshold"":512569.33}]",2026-08-05T10:07:38.381Z,PTMT,2026-08-05,As of 05/08/26,,,,,false,,2026-08-05
64,2026-07,3,84626,6,1543688,0,1953418.1,2246064.8,240141.6,"[{""lag"":530997.4,""week"":1,""status"":""closed"",""capacity"":507756,""produced"":1313673,""released"":1844670.4,""weekLabel"":""W1"",""loadFactor"":3.63,""workingDays"":6},{""lag"":0,""week"":2,""status"":""closed"",""capacity"":507756,""produced"":12978,""released"":11493.5,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":507756,""produced"":167202,""released"":75458.2,""weekLabel"":""W3"",""loadFactor"":0.15,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":507756,""produced"":0,""released"":21796,""weekLabel"":""W4"",""loadFactor"":0.91,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1313673,""message"":""W1: produced 1,313,673 vs released 1,844,670 — 28.79% shortfall"",""severity"":""medium"",""threshold"":1844670.4},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""C53/"",""S4/"",""S3/"",""U53/"",""U43/"",""U52/"",""U51/"",""U42/"",""U526/"",""U521/""],""value"":240141.6,""message"":""240,142 pcs cannot be produced this month — 44 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/""],""message"":""3 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""},{""code"":""PLAN_DRIFT"",""value"":2246064.8,""message"":""Revised month total 2,246,065 vs original 1,953,418 — 14.98% drift"",""severity"":""medium"",""threshold"":1953418.1}]",2026-08-05T10:10:42.526Z,Plumbing,2026-08-05,As of 05/08/26,,,,,false,,2026-08-05
65,2026-07,3,84626,6,1543688,0,1953418.1,2246064.8,240141.6,"[{""lag"":530997.4,""week"":1,""status"":""closed"",""capacity"":507756,""produced"":1313673,""released"":1844670.4,""weekLabel"":""W1"",""loadFactor"":3.63,""workingDays"":6},{""lag"":0,""week"":2,""status"":""closed"",""capacity"":507756,""produced"":12978,""released"":11493.5,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":507756,""produced"":167202,""released"":75458.2,""weekLabel"":""W3"",""loadFactor"":0.15,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":507756,""produced"":0,""released"":21796,""weekLabel"":""W4"",""loadFactor"":0.91,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1313673,""message"":""W1: produced 1,313,673 vs released 1,844,670 — 28.79% shortfall"",""severity"":""medium"",""threshold"":1844670.4},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""C53/"",""S4/"",""S3/"",""U53/"",""U43/"",""U52/"",""U51/"",""U42/"",""U526/"",""U521/""],""value"":240141.6,""message"":""240,142 pcs cannot be produced this month — 44 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/""],""message"":""3 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""},{""code"":""PLAN_DRIFT"",""value"":2246064.8,""message"":""Revised month total 2,246,065 vs original 1,953,418 — 14.98% drift"",""severity"":""medium"",""threshold"":1953418.1}]",2026-08-05T10:11:15.961Z,Plumbing,2026-08-05,As of 05/08/26,,,,,false,,2026-08-05
66,2026-07,3,31826,6,530264,0,512569.34,752803.3,50749.3,"[{""lag"":168557.3,""week"":1,""status"":""closed"",""capacity"":190956,""produced"":232385,""released"":400942.3,""weekLabel"":""W1"",""loadFactor"":2.1,""workingDays"":6},{""lag"":2452.69,""week"":2,""status"":""closed"",""capacity"":190956,""produced"":38090,""released"":40542.69,""weekLabel"":""W2"",""loadFactor"":0.21,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":190956,""produced"":90028,""released"":59525.63,""weekLabel"":""W3"",""loadFactor"":0.31,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":190956,""produced"":0,""released"":9462.71,""weekLabel"":""W4"",""loadFactor"":0.9,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":232385,""message"":""W1: produced 232,385 vs released 400,942 — 42.04% shortfall"",""severity"":""high"",""threshold"":400942.3},{""code"":""WEEK_LAG"",""value"":38090,""message"":""W2: produced 38,090 vs released 40,543 — 6.05% shortfall"",""severity"":""medium"",""threshold"":40542.69},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""120-R/IVORY"",""120-W/WHITE"",""121-K/WHITE"",""121-LSFB/BLUE"",""123-LSFB/BLUE"",""124-C/WHITE"",""125-O/IVORY"",""125-O/WHITE"",""127-O/WHITE"",""129-AS/WHITE""],""value"":50749.3,""message"":""50,749 pcs cannot be produced this month — 80 items deferred"",""severity"":""critical""},{""code"":""PLAN_DRIFT"",""value"":752803.3,""message"":""Revised month total 752,803 vs original 512,569 — 46.87% drift"",""severity"":""high"",""threshold"":512569.33}]",2026-08-05T10:11:25.605Z,PTMT,2026-08-05,As of 05/08/26,,,,,false,,2026-08-05
67,2026-07,3,84626,6,1543688,0,1953418.1,2246064.8,240141.6,"[{""lag"":530997.4,""week"":1,""status"":""closed"",""capacity"":507756,""produced"":1313673,""released"":1844670.4,""weekLabel"":""W1"",""loadFactor"":3.63,""workingDays"":6},{""lag"":0,""week"":2,""status"":""closed"",""capacity"":507756,""produced"":12978,""released"":11493.5,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":507756,""produced"":167202,""released"":75458.2,""weekLabel"":""W3"",""loadFactor"":0.15,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":507756,""produced"":0,""released"":21796,""weekLabel"":""W4"",""loadFactor"":0.91,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1313673,""message"":""W1: produced 1,313,673 vs released 1,844,670 — 28.79% shortfall"",""severity"":""medium"",""threshold"":1844670.4},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""C53/"",""S4/"",""S3/"",""U53/"",""U43/"",""U52/"",""U51/"",""U42/"",""U526/"",""U521/""],""value"":240141.6,""message"":""240,142 pcs cannot be produced this month — 44 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/""],""message"":""3 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""},{""code"":""PLAN_DRIFT"",""value"":2246064.8,""message"":""Revised month total 2,246,065 vs original 1,953,418 — 14.98% drift"",""severity"":""medium"",""threshold"":1953418.1}]",2026-08-05T10:12:51.665Z,Plumbing,2026-08-05,As of 05/08/26,,,,,false,,2026-08-05
68,2026-07,3,84626,6,1543688,0,1953418.1,2246064.8,240141.6,"[{""lag"":530997.4,""week"":1,""status"":""closed"",""capacity"":507756,""produced"":1313673,""released"":1844670.4,""weekLabel"":""W1"",""loadFactor"":3.63,""workingDays"":6},{""lag"":0,""week"":2,""status"":""closed"",""capacity"":507756,""produced"":12978,""released"":11493.5,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":507756,""produced"":167202,""released"":75458.2,""weekLabel"":""W3"",""loadFactor"":0.15,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":507756,""produced"":0,""released"":21796,""weekLabel"":""W4"",""loadFactor"":0.91,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1313673,""message"":""W1: produced 1,313,673 vs released 1,844,670 — 28.79% shortfall"",""severity"":""medium"",""threshold"":1844670.4},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""C53/"",""S4/"",""S3/"",""U53/"",""U43/"",""U52/"",""U51/"",""U42/"",""U526/"",""U521/""],""value"":240141.6,""message"":""240,142 pcs cannot be produced this month — 44 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/""],""message"":""3 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""},{""code"":""PLAN_DRIFT"",""value"":2246064.8,""message"":""Revised month total 2,246,065 vs original 1,953,418 — 14.98% drift"",""severity"":""medium"",""threshold"":1953418.1}]",2026-08-05T10:13:44.819Z,Plumbing,2026-08-05,As of 05/08/26,,,,,false,,2026-08-05
69,2026-07,3,31826,6,530264,0,512569.34,752803.3,50749.3,"[{""lag"":168557.3,""week"":1,""status"":""closed"",""capacity"":190956,""produced"":232385,""released"":400942.3,""weekLabel"":""W1"",""loadFactor"":2.1,""workingDays"":6},{""lag"":2452.69,""week"":2,""status"":""closed"",""capacity"":190956,""produced"":38090,""released"":40542.69,""weekLabel"":""W2"",""loadFactor"":0.21,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":190956,""produced"":90028,""released"":59525.63,""weekLabel"":""W3"",""loadFactor"":0.31,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":190956,""produced"":0,""released"":9462.71,""weekLabel"":""W4"",""loadFactor"":0.9,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":232385,""message"":""W1: produced 232,385 vs released 400,942 — 42.04% shortfall"",""severity"":""high"",""threshold"":400942.3},{""code"":""WEEK_LAG"",""value"":38090,""message"":""W2: produced 38,090 vs released 40,543 — 6.05% shortfall"",""severity"":""medium"",""threshold"":40542.69},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""120-R/IVORY"",""120-W/WHITE"",""121-K/WHITE"",""121-LSFB/BLUE"",""123-LSFB/BLUE"",""124-C/WHITE"",""125-O/IVORY"",""125-O/WHITE"",""127-O/WHITE"",""129-AS/WHITE""],""value"":50749.3,""message"":""50,749 pcs cannot be produced this month — 80 items deferred"",""severity"":""critical""},{""code"":""PLAN_DRIFT"",""value"":752803.3,""message"":""Revised month total 752,803 vs original 512,569 — 46.87% drift"",""severity"":""high"",""threshold"":512569.33}]",2026-08-05T10:13:56.563Z,PTMT,2026-08-05,As of 05/08/26,,,,,false,,2026-08-05
70,2026-07,3,84626,6,1543688,0,1953418.1,2246064.8,240141.6,"[{""lag"":530997.4,""week"":1,""status"":""closed"",""capacity"":507756,""produced"":1313673,""released"":1844670.4,""weekLabel"":""W1"",""loadFactor"":3.63,""workingDays"":6},{""lag"":0,""week"":2,""status"":""closed"",""capacity"":507756,""produced"":12978,""released"":11493.5,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":507756,""produced"":167202,""released"":75458.2,""weekLabel"":""W3"",""loadFactor"":0.15,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":507756,""produced"":0,""released"":21796,""weekLabel"":""W4"",""loadFactor"":0.91,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1313673,""message"":""W1: produced 1,313,673 vs released 1,844,670 — 28.79% shortfall"",""severity"":""medium"",""threshold"":1844670.4},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""C53/"",""S4/"",""S3/"",""U53/"",""U43/"",""U52/"",""U51/"",""U42/"",""U526/"",""U521/""],""value"":240141.6,""message"":""240,142 pcs cannot be produced this month — 44 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/""],""message"":""3 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""},{""code"":""PLAN_DRIFT"",""value"":2246064.8,""message"":""Revised month total 2,246,065 vs original 1,953,418 — 14.98% drift"",""severity"":""medium"",""threshold"":1953418.1}]",2026-08-05T10:20:50.350Z,Plumbing,2026-08-05,As of 05/08/26,,,,,false,,2026-08-05
