id,category,item_code,colour,segment
6695,Cocks Standard,130,WHITE,PTMT
6696,Cocks Standard,1391,IVORY,PTMT
6697,Cocks Standard,132,WHITE,PTMT
6698,Cocks Standard,120,WHITE,PTMT
6699,Cocks Standard,147,WHITE,PTMT
6700,Cocks Standard,129,WHITE,PTMT
6701,Cocks Standard,147,IVORY,PTMT
6702,Cocks Standard,132,IVORY,PTMT
6703,Cocks Standard,186,WHITE,PTMT
6704,Cocks Standard,130,IVORY,PTMT
6705,Cocks Standard,1441,WHITE,PTMT
6706,Cocks Standard,141,WHITE,PTMT
6707,Cocks Standard,131,WHITE,PTMT
6708,Cocks Standard,143,IVORY,PTMT
6709,Cocks Standard,120,IVORY,PTMT
6710,Cocks Standard,142,WHITE,PTMT
6711,Cocks Standard,1441,IVORY,PTMT
6712,Cocks Standard,127,IVORY,PTMT
6713,Cocks Standard,186,IVORY,PTMT
6714,Cocks Standard,123,PINK,PTMT
6715,Cocks Standard,1291,WHITE,PTMT
6716,Cocks Standard,1241,WHITE,PTMT
6717,Cocks Standard,129,PINK,PTMT
6718,Cocks Standard,1241,IVORY,PTMT
6719,Cocks Standard,1291,IVORY,PTMT
6720,Cocks Standard,134,WHITE,PTMT
6721,Cocks Standard,131,IVORY,PTMT
6722,Cocks Standard,1321,IVORY,PTMT
6723,Cocks Standard,146,IVORY,PTMT
6724,Cocks Standard,1375,WHITE,PTMT
6725,Cocks Standard,1861,WHITE,PTMT
6726,Cocks Standard,1491,IVORY,PTMT
6727,Cocks Standard,1451,IVORY,PTMT
6728,Cocks Standard,144,BLUE,PTMT
6729,Cocks Standard,142,IVORY,PTMT
6730,Cocks Standard,1321,WHITE,PTMT
6731,Cocks Standard,145,PINK,PTMT
6732,Cocks Standard,1375,IVORY,PTMT
6733,Cocks Standard,123,GREEN,PTMT
6734,Cocks Standard,1431,WHITE,PTMT
6735,Cocks Standard,150,IVORY,PTMT
6736,Cocks Standard,148,WHITE,PTMT
6737,Cocks Standard,1341,WHITE,PTMT
6738,Cocks Standard,1311,IVORY,PTMT
6739,Cocks Standard,134,IVORY,PTMT
6740,Cocks Standard,1231,WHITE,PTMT
6741,Cocks Standard,144,PINK,PTMT
6742,Cocks Standard,130,PINK,PTMT
6743,Cocks Standard,147,PINK,PTMT
6744,Cocks Standard,135,WHITE,PTMT
6745,Cocks Standard,1471,WHITE,PTMT
6746,Cocks Standard,137,WHITE,PTMT
6747,Cocks Standard,1351,WHITE,PTMT
6748,Cocks Standard,132,PINK,PTMT
6749,Cocks Standard,137,IVORY,PTMT
6750,Cocks Standard,1341,IVORY,PTMT
6751,Cocks Standard,1501,WHITE,PTMT
6752,Cocks Standard,1501,IVORY,PTMT
6753,Cocks Standard,1391,PINK,PTMT
6754,Cocks Standard,127,PINK,PTMT
6755,Cocks Standard,120,PINK,PTMT
6756,Cocks Standard,1491,PINK,PTMT
6757,Cocks Standard,1323,PINK,PTMT
6758,Cocks Standard,140,PINK,PTMT
6759,Cocks Standard,141,PINK,PTMT
6760,Cocks Standard,1441,PINK,PTMT
6761,Cocks Standard,1241,PINK,PTMT
6762,Cocks Standard,131,PINK,PTMT
6763,Cocks Standard,1231,PINK,PTMT
6764,Cocks Standard,1311,PINK,PTMT
6765,Cocks Standard,1321,PINK,PTMT
6766,Cocks Standard,137,PINK,PTMT
6767,Cocks Standard,1291,PINK,PTMT
6768,Cocks Standard,146,PINK,PTMT
6769,Cocks Standard,1375,PINK,PTMT
6770,Cocks Standard,1451,PINK,PTMT
6771,Cocks Standard,148,PINK,PTMT
6772,Cocks Standard,1431,PINK,PTMT
6773,Cocks Standard,134,PINK,PTMT
6774,Cocks Standard,136,PINK,PTMT
6775,Cocks Standard,1411,PINK,PTMT
6776,Cocks Standard,1421,PINK,PTMT
6777,Cocks Standard,138,PINK,PTMT
6778,Cocks Standard,1461,PINK,PTMT
6779,Cocks Standard,1471,PINK,PTMT
6780,Cocks Standard,1481,PINK,PTMT
6781,Cocks Standard,135,PINK,PTMT
6782,Cocks Standard,150,PINK,PTMT
6783,Cocks Standard,1341,PINK,PTMT
6784,Cocks Standard,1332,PINK,PTMT
6785,Cocks Standard,1351,PINK,PTMT
6786,Cocks Standard,1501,PINK,PTMT
6787,Cocks Standard,124,GREEN,PTMT
6788,Cocks Standard,1391,GREEN,PTMT
6789,Cocks Standard,147,GREEN,PTMT
6790,Cocks Standard,127,GREEN,PTMT
6791,Cocks Standard,132,GREEN,PTMT
6792,Cocks Standard,145,GREEN,PTMT
6793,Cocks Standard,120,GREEN,PTMT
6794,Cocks Standard,139,GREEN,PTMT
6795,Cocks Standard,1491,GREEN,PTMT
6796,Cocks Standard,1323,GREEN,PTMT
6797,Cocks Standard,140,GREEN,PTMT
6798,Cocks Standard,141,GREEN,PTMT
6799,Cocks Standard,1441,GREEN,PTMT
6800,Cocks Standard,1241,GREEN,PTMT
6801,Cocks Standard,131,GREEN,PTMT
6802,Cocks Standard,1231,GREEN,PTMT
6803,Cocks Standard,1311,GREEN,PTMT
6804,Cocks Standard,1321,GREEN,PTMT
6805,Cocks Standard,137,GREEN,PTMT
6806,Cocks Standard,1291,GREEN,PTMT
6807,Cocks Standard,146,GREEN,PTMT
6808,Cocks Standard,1375,GREEN,PTMT
6809,Cocks Standard,1451,GREEN,PTMT
6810,Cocks Standard,148,GREEN,PTMT
6811,Cocks Standard,1431,GREEN,PTMT
6812,Cocks Standard,134,GREEN,PTMT
6813,Cocks Standard,136,GREEN,PTMT
6814,Cocks Standard,1411,GREEN,PTMT
6815,Cocks Standard,1421,GREEN,PTMT
6816,Cocks Standard,138,GREEN,PTMT
6817,Cocks Standard,1461,GREEN,PTMT
6818,Cocks Standard,1471,GREEN,PTMT
6819,Cocks Standard,1481,GREEN,PTMT
6820,Cocks Standard,135,GREEN,PTMT
6821,Cocks Standard,150,GREEN,PTMT
6822,Cocks Standard,1341,GREEN,PTMT
6823,Cocks Standard,1332,GREEN,PTMT
6824,Cocks Standard,1351,GREEN,PTMT
6825,Cocks Standard,1501,GREEN,PTMT
6826,Cocks Standard,144,BURGUNDY,PTMT
6827,Cocks Standard,121,BURGUNDY,PTMT
6828,Cocks Standard,123,BURGUNDY,PTMT
6829,Cocks Standard,129,BURGUNDY,PTMT
6830,Cocks Standard,124,BURGUNDY,PTMT
6831,Cocks Standard,1391,BURGUNDY,PTMT
6832,Cocks Standard,130,BURGUNDY,PTMT
6833,Cocks Standard,147,BURGUNDY,PTMT
6834,Cocks Standard,143,BURGUNDY,PTMT
6835,Cocks Standard,142,BURGUNDY,PTMT
6836,Cocks Standard,127,BURGUNDY,PTMT
6837,Cocks Standard,145,BURGUNDY,PTMT
6838,Cocks Standard,120,BURGUNDY,PTMT
6839,Cocks Standard,139,BURGUNDY,PTMT
6840,Cocks Standard,1491,BURGUNDY,PTMT
6841,Cocks Standard,1323,BURGUNDY,PTMT
6842,Cocks Standard,140,BURGUNDY,PTMT
6843,Cocks Standard,141,BURGUNDY,PTMT
6844,Cocks Standard,1441,BURGUNDY,PTMT
6845,Cocks Standard,1241,BURGUNDY,PTMT
6846,Cocks Standard,131,BURGUNDY,PTMT
6847,Cocks Standard,1231,BURGUNDY,PTMT
6848,Cocks Standard,1311,BURGUNDY,PTMT
6849,Cocks Standard,137,BURGUNDY,PTMT
6850,Cocks Standard,1291,BURGUNDY,PTMT
6851,Cocks Standard,146,BURGUNDY,PTMT
6852,Cocks Standard,1375,BURGUNDY,PTMT
6853,Cocks Standard,1451,BURGUNDY,PTMT
6854,Cocks Standard,148,BURGUNDY,PTMT
6855,Cocks Standard,1431,BURGUNDY,PTMT
6856,Cocks Standard,134,BURGUNDY,PTMT
6857,Cocks Standard,136,BURGUNDY,PTMT
6858,Cocks Standard,1411,BURGUNDY,PTMT
6859,Cocks Standard,1421,BURGUNDY,PTMT
6860,Cocks Standard,138,BURGUNDY,PTMT
6861,Cocks Standard,1461,BURGUNDY,PTMT
6862,Cocks Standard,1471,BURGUNDY,PTMT
6863,Cocks Standard,1481,BURGUNDY,PTMT
6864,Cocks Standard,135,BURGUNDY,PTMT
6865,Cocks Standard,150,BURGUNDY,PTMT
6866,Cocks Standard,1341,BURGUNDY,PTMT
6867,Cocks Standard,1332,BURGUNDY,PTMT
6868,Cocks Standard,1351,BURGUNDY,PTMT
6869,Cocks Standard,1501,BURGUNDY,PTMT
6870,Cocks Standard,144,M GREEN,PTMT
6871,Cocks Standard,121,M GREEN,PTMT
6872,Cocks Standard,123,M GREEN,PTMT
6873,Cocks Standard,129,M GREEN,PTMT
6874,Cocks Standard,124,M GREEN,PTMT
6875,Cocks Standard,1391,M GREEN,PTMT
6876,Cocks Standard,130,M GREEN,PTMT
6877,Cocks Standard,147,M GREEN,PTMT
6878,Cocks Standard,142,M GREEN,PTMT
6879,Cocks Standard,127,M GREEN,PTMT
6880,Cocks Standard,132,M GREEN,PTMT
6881,Cocks Standard,145,M GREEN,PTMT
6882,Cocks Standard,120,M GREEN,PTMT
6883,Cocks Standard,139,M GREEN,PTMT
6884,Cocks Standard,1491,M GREEN,PTMT
6885,Cocks Standard,1323,M GREEN,PTMT
6886,Cocks Standard,140,M GREEN,PTMT
6887,Cocks Standard,141,M GREEN,PTMT
6888,Cocks Standard,1441,M GREEN,PTMT
6889,Cocks Standard,1241,M GREEN,PTMT
6890,Cocks Standard,131,M GREEN,PTMT
6891,Cocks Standard,1231,M GREEN,PTMT
6892,Cocks Standard,1311,M GREEN,PTMT
6893,Cocks Standard,1321,M GREEN,PTMT
6894,Cocks Standard,137,M GREEN,PTMT
6895,Cocks Standard,1291,M GREEN,PTMT
6896,Cocks Standard,146,M GREEN,PTMT
6897,Cocks Standard,1375,M GREEN,PTMT
6898,Cocks Standard,1451,M GREEN,PTMT
6899,Cocks Standard,148,M GREEN,PTMT
6900,Cocks Standard,1431,M GREEN,PTMT
6901,Cocks Standard,134,M GREEN,PTMT
6902,Cocks Standard,136,M GREEN,PTMT
6903,Cocks Standard,1411,M GREEN,PTMT
6904,Cocks Standard,1421,M GREEN,PTMT
6905,Cocks Standard,138,M GREEN,PTMT
6906,Cocks Standard,1461,M GREEN,PTMT
6907,Cocks Standard,1471,M GREEN,PTMT
6908,Cocks Standard,1481,M GREEN,PTMT
6909,Cocks Standard,135,M GREEN,PTMT
6910,Cocks Standard,150,M GREEN,PTMT
6911,Cocks Standard,1341,M GREEN,PTMT
6912,Cocks Standard,1332,M GREEN,PTMT
6913,Cocks Standard,1351,M GREEN,PTMT
6914,Cocks Standard,1501,M GREEN,PTMT
6915,Cocks Standard,143,M GREEN,PTMT
6916,Cocks Standard,121,GREEN,PTMT
6917,Cocks Standard,1411,IVORY,PTMT
6918,Cocks Standard,1491,WHITE,PTMT
6919,Cocks Standard,1351,IVORY,PTMT
6920,Cocks Standard,135,IVORY,PTMT
6921,Cocks Standard,150,WHITE,PTMT
6922,Cocks Standard,129,GREEN,PTMT
6923,Cocks Standard,138,IVORY,PTMT
6924,Cocks Standard,1332,WHITE,PTMT
6925,Cocks Standard,1311,WHITE,PTMT
6926,Cocks Standard,1321,BURGUNDY,PTMT
6927,Cocks Standard,1332,IVORY,PTMT
6928,Cocks Standard,1323,IVORY,PTMT
6929,Cocks Standard,1451,WHITE,PTMT
6930,Cocks Standard,145,BLUE,PTMT
6931,Cocks Standard,138,WHITE,PTMT
6932,Cocks Standard,1471,IVORY,PTMT
6933,Cocks Standard,145,IVORY,PTMT
6934,Cocks Standard,1231,IVORY,PTMT
6935,Cocks Standard,1461,WHITE,PTMT
6936,Cocks Standard,1323,WHITE,PTMT
6937,Cocks Standard,139,PINK,PTMT
6938,Cocks Standard,1421,WHITE,PTMT
6939,Cocks Standard,121,PINK,PTMT
6940,Cocks Standard,124,BLUE,PTMT
6941,Cocks Standard,1411,WHITE,PTMT
6942,Cocks Standard,140,IVORY,PTMT
6943,Cocks Standard,1481,IVORY,PTMT
6944,Cocks Standard,121,BLUE,PTMT
6945,Cocks Standard,148,IVORY,PTMT
6946,Cocks Standard,1421,IVORY,PTMT
6947,Cocks Standard,143,GREEN,PTMT
6948,Cocks Standard,130,GREEN,PTMT
6949,Cocks Standard,1431,IVORY,PTMT
6950,Cocks Standard,1481,WHITE,PTMT
6951,Cocks Standard,136,IVORY,PTMT
6952,Cocks Standard,142,GREEN,PTMT
6953,Cocks Standard,139,WHITE,PTMT
6954,Cocks Standard,144,GREEN,PTMT
6955,Cocks Standard,143,PINK,PTMT
6956,Cocks Standard,130,BLUE,PTMT
6957,Cocks Standard,1461,IVORY,PTMT
6958,Cocks Standard,146,WHITE,PTMT
6959,Cocks Standard,124,PINK,PTMT
6960,Cocks Standard,142,PINK,PTMT
6961,Cocks Standard,136,WHITE,PTMT
6962,Cocks Standard,1861,IVORY,PTMT
6963,Cocks Standard,141,IVORY,PTMT
6964,Cocks Standard,143,BLUE,PTMT
6965,Cocks Standard,142,BLUE,PTMT
6966,Cocks Standard,132,BURGUNDY,PTMT
6967,Cocks Standard,139,IVORY,PTMT
6968,Cocks Standard,121,WHITE,PTMT
6969,Cocks Standard,123,WHITE,PTMT
6970,Ball Cock,169,.,PTMT
6971,Ball Cock,170,.,PTMT
6972,Ball Cock,172,.,PTMT
6973,Ball Cock,168,.,PTMT
6974,Ball Cock,171,.,PTMT
6975,Ball Cock,165,.,PTMT
6976,Ball Cock,174,BLUE,PTMT
6977,Ball Cock,173,BLUE,PTMT
2089,Cocks Premium,123-FH,IVORY,PTMT
2129,Cocks Premium,124-FH,IVORY,PTMT
2454,Cocks Premium,1375-SP,IVORY,PTMT
6978,CPVC Pipe,PS-1,,Plumbing
6979,CPVC Pipe,PS-2,,Plumbing
6980,CPVC Pipe,PS-3,,Plumbing
6981,CPVC Pipe,PS-4,,Plumbing
6982,CPVC Pipe,PS-5,,Plumbing
6983,CPVC Pipe,PS-6,,Plumbing
6984,CPVC Pipe,PS-7,,Plumbing
6985,CPVC Pipe,PS-8,,Plumbing
6986,CPVC Pipe,PS-9,,Plumbing
6987,CPVC Pipe,PS-11,,Plumbing
6988,CPVC Pipe,PS-12,,Plumbing
6989,CPVC Pipe,PS-13,,Plumbing
6990,CPVC Pipe,PS-14,,Plumbing
6991,CPVC Pipe,PS-15,,Plumbing
6992,CPVC Pipe,PS-16,,Plumbing
6993,CPVC Pipe,PS-17,,Plumbing
6994,CPVC Pipe,PS-18,,Plumbing
6995,CPVC Pipe,PS-19,,Plumbing
6996,CPVC Pipe,PS-1S,,Plumbing
6997,CPVC Pipe,PS-2S,,Plumbing
6998,CPVC Pipe,PS-3S,,Plumbing
6999,CPVC Pipe,PS-4S,,Plumbing
7000,CPVC Pipe,PS-5S,,Plumbing
7001,CPVC Pipe,PS-8S,,Plumbing
7002,CPVC Pipe,PS-15S,,Plumbing
7003,CPVC Pipe,PS-17S,,Plumbing
7004,CPVC Pipe,PS-18S,,Plumbing
7005,CPVC Pipe,PS-19S,,Plumbing
7006,CPVC Pipe,PS-20S,,Plumbing
7007,CPVC Fitting,C12,,Plumbing
7008,CPVC Fitting,C13,,Plumbing
7009,CPVC Fitting,C122,,Plumbing
7010,CPVC Fitting,C123,,Plumbing
7011,CPVC Fitting,CM21,,Plumbing
7012,CPVC Fitting,CM22,,Plumbing
7013,CPVC Fitting,CM23,,Plumbing
7014,CPVC Fitting,CM24,,Plumbing
7015,CPVC Fitting,CM25,,Plumbing
7016,CPVC Fitting,CM26,,Plumbing
7017,CPVC Fitting,C22,,Plumbing
7018,CPVC Fitting,C23,,Plumbing
7019,CPVC Fitting,C24,,Plumbing
7020,CPVC Fitting,C25,,Plumbing
7021,CPVC Fitting,C26,,Plumbing
7022,CPVC Fitting,C22L,,Plumbing
7023,CPVC Fitting,C23L,,Plumbing
7024,CPVC Fitting,C24L,,Plumbing
7025,CPVC Fitting,C25L,,Plumbing
7026,CPVC Fitting,C26L,,Plumbing
7027,CPVC Fitting,C32,,Plumbing
7028,CPVC Fitting,C33,,Plumbing
7029,CPVC Fitting,C34,,Plumbing
7030,CPVC Fitting,C35,,Plumbing
7031,CPVC Fitting,C36,,Plumbing
7032,CPVC Fitting,C41,,Plumbing
7033,CPVC Fitting,C42,,Plumbing
7034,CPVC Fitting,C43,,Plumbing
7035,CPVC Fitting,C44,,Plumbing
7036,CPVC Fitting,C45,,Plumbing
7037,CPVC Fitting,C46,,Plumbing
7038,CPVC Fitting,C47,,Plumbing
7039,CPVC Fitting,C48,,Plumbing
7040,CPVC Fitting,C49,,Plumbing
7041,CPVC Fitting,C50,,Plumbing
7042,CPVC Fitting,C51,,Plumbing
7043,CPVC Fitting,C52,,Plumbing
7044,CPVC Fitting,C53,,Plumbing
7045,CPVC Fitting,C54,,Plumbing
7046,CPVC Fitting,C55,,Plumbing
7047,CPVC Fitting,C56,,Plumbing
7048,CPVC Fitting,C57,,Plumbing
7049,CPVC Fitting,C58,,Plumbing
7050,CPVC Fitting,C59,,Plumbing
7051,CPVC Fitting,C61,,Plumbing
7052,CPVC Fitting,C62,,Plumbing
7053,CPVC Fitting,C63,,Plumbing
7054,CPVC Fitting,C64,,Plumbing
7055,CPVC Fitting,C65,,Plumbing
7056,CPVC Fitting,C66,,Plumbing
7057,CPVC Fitting,C67,,Plumbing
7058,CPVC Fitting,C68,,Plumbing
7059,CPVC Fitting,C69,,Plumbing
7060,CPVC Fitting,C71,,Plumbing
7061,CPVC Fitting,C72,,Plumbing
7062,CPVC Fitting,C73,,Plumbing
7063,CPVC Fitting,C74,,Plumbing
7064,CPVC Fitting,C75,,Plumbing
7065,CPVC Fitting,C76,,Plumbing
7066,CPVC Fitting,C82,,Plumbing
7067,CPVC Fitting,C83,,Plumbing
7068,CPVC Fitting,C84,,Plumbing
7069,CPVC Fitting,C85,,Plumbing
7070,CPVC Fitting,C86,,Plumbing
7071,CPVC Fitting,C90,,Plumbing
7072,CPVC Fitting,C91,,Plumbing
7073,CPVC Fitting,C92,,Plumbing
7074,CPVC Fitting,C93,,Plumbing
7075,CPVC Fitting,C94,,Plumbing
7076,CPVC Fitting,C95,,Plumbing
7077,CPVC Fitting,C96,,Plumbing
7078,CPVC Fitting,C97,,Plumbing
7079,CPVC Fitting,C98,,Plumbing
7080,CPVC Fitting,C99,,Plumbing
7081,CPVC Fitting,C101,,Plumbing
7082,CPVC Fitting,C102,,Plumbing
7083,CPVC Fitting,C103,,Plumbing
7084,CPVC Fitting,C104,,Plumbing
7085,CPVC Fitting,C105,,Plumbing
7086,CPVC Fitting,C106,,Plumbing
7087,CPVC Fitting,C107,,Plumbing
7088,CPVC Fitting,C108,,Plumbing
7089,CPVC Fitting,C109,,Plumbing
7090,CPVC Fitting,C131,,Plumbing
7091,CPVC Fitting,C132,,Plumbing
7092,CPVC Fitting,C221,,Plumbing
7093,CPVC Fitting,C230L,,Plumbing
7094,CPVC Fitting,C232,,Plumbing
7095,CPVC Fitting,C242,,Plumbing
7096,CPVC Fitting,C243,,Plumbing
7097,CPVC Fitting,C253,,Plumbing
7098,CPVC Fitting,C272N,,Plumbing
7099,CPVC Fitting,C273N,,Plumbing
7100,CPVC Fitting,C274N,,Plumbing
7101,CPVC Fitting,C275N,,Plumbing
7102,CPVC Fitting,C276N,,Plumbing
7103,CPVC Fitting,C272,,Plumbing
7104,CPVC Fitting,C273,,Plumbing
7105,CPVC Fitting,C274,,Plumbing
7106,CPVC Fitting,C275,,Plumbing
7107,CPVC Fitting,C276,,Plumbing
7108,CPVC Fitting,C320,,Plumbing
7109,CPVC Fitting,C321,,Plumbing
7110,CPVC Fitting,C322,,Plumbing
7111,CPVC Fitting,C323,,Plumbing
7112,CPVC Fitting,C330,,Plumbing
7113,CPVC Fitting,C333,,Plumbing
7114,CPVC Fitting,C342,,Plumbing
7115,CPVC Fitting,C344,,Plumbing
7116,CPVC Fitting,C502,,Plumbing
7117,CPVC Fitting,C503,,Plumbing
7118,CPVC Fitting,C504,,Plumbing
7119,CPVC Fitting,C505,,Plumbing
7120,CPVC Fitting,C506,,Plumbing
7121,CPVC Fitting,C521,,Plumbing
7122,CPVC Fitting,C523,,Plumbing
7123,CPVC Fitting,C524,,Plumbing
7124,CPVC Fitting,C526,,Plumbing
7125,CPVC Fitting,C527,,Plumbing
7126,CPVC Fitting,C528,,Plumbing
7127,CPVC Fitting,C529,,Plumbing
7128,CPVC Fitting,C532,,Plumbing
7129,CPVC Fitting,C601,,Plumbing
7130,CPVC Fitting,C602,,Plumbing
7131,CPVC Fitting,C603,,Plumbing
7132,CPVC Fitting,C604,,Plumbing
7133,CPVC Fitting,C605,,Plumbing
7134,CPVC Fitting,C606,,Plumbing
7135,CPVC Fitting,C607,,Plumbing
7136,CPVC Fitting,C608,,Plumbing
7137,CPVC Fitting,C609,,Plumbing
7138,CPVC Fitting,C702,,Plumbing
7139,CPVC Fitting,C703,,Plumbing
7140,CPVC Fitting,C703N,,Plumbing
7141,CPVC Fitting,C704,,Plumbing
7142,CPVC Fitting,C731,,Plumbing
7143,CPVC Fitting,C732,,Plumbing
7144,CPVC Fitting,C832,,Plumbing
7145,CPVC Fitting,C841,,Plumbing
7146,CPVC Fitting,C842,,Plumbing
7147,CPVC Fitting,C843,,Plumbing
7148,CPVC Fitting,C851,,Plumbing
7149,CPVC Fitting,C852,,Plumbing
7150,CPVC Fitting,C853,,Plumbing
7151,CPVC Fitting,C854,,Plumbing
7152,CPVC Fitting,C862,,Plumbing
7153,CPVC Fitting,C863,,Plumbing
7154,CPVC Fitting,C864,,Plumbing
7155,CPVC Fitting,C865,,Plumbing
7156,CPVC Fitting,C876,,Plumbing
7157,CPVC Fitting,C886,,Plumbing
7158,CPVC Fitting,C896,,Plumbing
7159,CPVC Fitting,C897,,Plumbing
7160,CPVC Fitting,C920,,Plumbing
7161,CPVC Fitting,C921,,Plumbing
7162,CPVC Fitting,C930,,Plumbing
7163,CPVC Fitting,C932,,Plumbing
7164,CPVC Fitting,C940,,Plumbing
7165,CPVC Fitting,C943,,Plumbing
7166,CPVC Fitting,PC1,,Plumbing
7167,CPVC Fitting,PC2,,Plumbing
7168,CPVC Fitting,PC3,,Plumbing
7169,CPVC Fitting,PP1,,Plumbing
7170,CPVC Fitting,PP2,,Plumbing
7171,CPVC Fitting,CH72,,Plumbing
7172,CPVC Fitting,CH72F,,Plumbing
7173,CPVC Fitting,CH72QS,,Plumbing
7174,CPVC Fitting,CH74,,Plumbing
7175,CPVC Fitting,CH74F,,Plumbing
7176,CPVC Fitting,CH74QS,,Plumbing
7177,CPVC Fitting,CH76,,Plumbing
7178,CPVC Fitting,CH76F,,Plumbing
7179,CPVC Fitting,CH76QS,,Plumbing
7180,CPVC Fitting,CH78,,Plumbing
7181,CPVC Fitting,CH78F,,Plumbing
7182,CPVC Fitting,CH78QS,,Plumbing
7183,CPVC Fitting,CH79,,Plumbing
7184,CPVC Fitting,CH79F,,Plumbing
7185,CPVC Fitting,CH79QS,,Plumbing
7186,CPVC Fitting,CH80,,Plumbing
7187,CPVC Fitting,CH80F,,Plumbing
7188,CPVC Fitting,CH80QS,,Plumbing
7189,CPVC Fitting,C252,,Plumbing
7190,CPVC Fitting,C254,,Plumbing
7191,CPVC Fitting,C262,,Plumbing
7192,CPVC Fitting,C263,,Plumbing
7193,CPVC Fitting,C264,,Plumbing
7194,CPVC Fitting,C265,,Plumbing
7195,CPVC Fitting,C942,,Plumbing
7196,CPVC Fitting,C952,,Plumbing
7197,CPVC Fitting,C953,,Plumbing
7198,CPVC Fitting,C954,,Plumbing
7199,CPVC Fitting,C962,,Plumbing
7200,CPVC Fitting,C963,,Plumbing
7201,CPVC Fitting,C964,,Plumbing
7202,CPVC Fitting,C965,,Plumbing
7203,CPVC Fitting,C14,,Plumbing
7204,CPVC Fitting,C39,,Plumbing
7205,CPVC Fitting,C279N,,Plumbing
7206,CPVC Fitting,CF13,,Plumbing
7207,CPVC Fitting,CF14,,Plumbing
7208,CPVC Fitting,C15,,Plumbing
7209,CPVC Fitting,C887,,Plumbing
7210,CPVC Fitting,C898,,Plumbing
7211,CPVC Fitting,CH22,,Plumbing
7212,CPVC Fitting,CM31,,Plumbing
7213,CPVC Fitting,CM32,,Plumbing
7214,CPVC Fitting,CM33,,Plumbing
7215,CPVC Fitting,CM34,,Plumbing
7216,CPVC Solvent,S3,,Plumbing
7217,CPVC Solvent,EWS04,,Plumbing
7218,CPVC Solvent,EWS05,,Plumbing
7219,UPVC Pipe,PU-1,,Plumbing
7220,UPVC Pipe,PU-2,,Plumbing
7221,UPVC Pipe,PU-3,,Plumbing
7222,UPVC Pipe,PU-4,,Plumbing
7223,UPVC Pipe,PU-5,,Plumbing
7224,UPVC Pipe,PU-6,,Plumbing
7225,UPVC Pipe,PU-7,,Plumbing
7226,UPVC Pipe,PU-8,,Plumbing
7227,UPVC Pipe,PU-9,,Plumbing
7228,UPVC Pipe,PU-10,,Plumbing
7229,UPVC Pipe,PU-11,,Plumbing
7230,UPVC Pipe,PU-12,,Plumbing
7231,UPVC Pipe,PU-13,,Plumbing
7232,UPVC Pipe,PU-14,,Plumbing
7233,UPVC Pipe,PU-15,,Plumbing
7234,UPVC Pipe,PU-16,,Plumbing
7235,UPVC Pipe,PU-17,,Plumbing
7236,UPVC Pipe,PU-18,,Plumbing
7237,UPVC Pipe,PU-19,,Plumbing
7238,UPVC Pipe,PU-20,,Plumbing
7239,UPVC Pipe,PU-1S,,Plumbing
7240,UPVC Pipe,PU-2S,,Plumbing
7241,UPVC Pipe,PU-3S,,Plumbing
7242,UPVC Pipe,PU-4S,,Plumbing
7243,UPVC Pipe,PU-5S,,Plumbing
7244,UPVC Pipe,PU-6S,,Plumbing
7245,UPVC Pipe,PU-7S,,Plumbing
7246,UPVC Pipe,PU-8S,,Plumbing
7247,UPVC Pipe,PU-9S,,Plumbing
7248,UPVC Pipe,PU-11S,,Plumbing
7249,UPVC Pipe,PU-12S,,Plumbing
7250,UPVC Pipe,PU-13S,,Plumbing
7251,UPVC Pipe,PU-14S,,Plumbing
7252,UPVC Pipe,PU-15S,,Plumbing
7253,UPVC Pipe,PU-16S,,Plumbing
7254,UPVC Pipe,PU-17S,,Plumbing
7255,UPVC Pipe,PU-18S,,Plumbing
7256,UPVC Pipe,PU-19S,,Plumbing
7257,UPVC Pipe,PU-2TS,,Plumbing
7258,UPVC Pipe,PU-4TS,,Plumbing
7259,UPVC Pipe,PU-1T,,Plumbing
7260,UPVC Pipe,PU-2T,,Plumbing
7261,UPVC Pipe,PU-3T,,Plumbing
7262,UPVC Pipe,PU-4T,,Plumbing
7263,UPVC Pipe,PU-5T,,Plumbing
7264,UPVC Fitting,U11,,Plumbing
7265,UPVC Fitting,U12,,Plumbing
7266,UPVC Fitting,U13,,Plumbing
7267,UPVC Fitting,U121,,Plumbing
7268,UPVC Fitting,U122,,Plumbing
7269,UPVC Fitting,U123,,Plumbing
7270,UPVC Fitting,U21,,Plumbing
7271,UPVC Fitting,U22,,Plumbing
7272,UPVC Fitting,U23,,Plumbing
7273,UPVC Fitting,U24,,Plumbing
7274,UPVC Fitting,U25,,Plumbing
7275,UPVC Fitting,U26,,Plumbing
7276,UPVC Fitting,U21-L,,Plumbing
7277,UPVC Fitting,U22-L,,Plumbing
7278,UPVC Fitting,U23-L,,Plumbing
7279,UPVC Fitting,U24-L,,Plumbing
7280,UPVC Fitting,U25-L,,Plumbing
7281,UPVC Fitting,U26-L,,Plumbing
7282,UPVC Fitting,U21T,,Plumbing
7283,UPVC Fitting,U22T,,Plumbing
7284,UPVC Fitting,U23T,,Plumbing
7285,UPVC Fitting,U24T,,Plumbing
7286,UPVC Fitting,U21T L,,Plumbing
7287,UPVC Fitting,U22TL,,Plumbing
7288,UPVC Fitting,U23TL,,Plumbing
7289,UPVC Fitting,U22N,,Plumbing
